name,orf,desc,introns,status,sgd,extra,chr_loc,start,stop,orf_start,orf_stop
PPZ2,YDR436W,"Serine/threonine protein phosphatase Z, isoform of Ppz1p; involved in regulation of potassium transport, which affects osmotic stability, cell cycle progression, and halotolerance",[],Verified ORF,S000002844,[],4,1334821,1336953,1334689,1337114
GPI19,YDR437W,Subunit of GPI-GlcNAc transferase involved in synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in glycosylphosphatidylinositol (GPI) anchor synthesis; shares similarity with mammalian PIG-P,[],Verified ORF,S000002845,[],4,1337352,1337774,1337285,1339481
THI74,YDR438W,"Mitochondrial transporter repressible by thiamine; THI74 has a paralog, YML018C, that arose from the whole genome duplication; shows sequence homology to human gene SLC35F3, a thiamine transporter implicated in hypertension",[],Verified ORF,S000002846,[],4,1338274,1339386,1337285,1339481
LRS4,YDR439W,Nucleolar protein that forms a complex with Csm1p; and then Mam1p at kinetochores during meiosis I to mediate accurate homolog segregation; required for condensin recruitment to the replication fork barrier site and rDNA repeat segregation,[],Verified ORF,S000002847,[],4,1339676,1340719,1339589,1340882
DOT1,YDR440W,"Nucleosomal histone H3-Lys79 methylase; methylation is required for telomeric silencing, meiotic checkpoint control, and DNA damage response",[],Verified ORF,S000002848,[],4,1342493,1344241,1342406,1344344
APT2,YDR441C,"Potential adenine phosphoribosyltransferase; encodes a protein with similarity to adenine phosphoribosyltransferase, but artificially expressed protein exhibits no enzymatic activity; APT2 has a paralog, APT1, that arose from the whole genome duplication",[],Verified ORF,S000002849,reverse complement,4,1345062,1344517,1345201,1344273
YDR442W,YDR442W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",[],Dubious ORF,S000002850,[],4,1345647,1346039,1345633,1346766
SSN2,YDR443C,Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for stable association of Srb10p-Srb11p kinase; essential for transcriptional regulation,[],Verified ORF,S000002851,reverse complement,4,1349938,1345676,1350025,1345377
YDR444W,YDR444W,Putative hydrolase acting on ester bonds,[],Uncharacterized ORF,S000002852,[],4,1350290,1352353,1350205,1352398
YDR445C,YDR445C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",[],Dubious ORF,S000002853,reverse complement,4,1352589,1352182,,
ECM11,YDR446W,"Meiosis-specific protein; component of the Synaptonemal Complex (SC) along with Gmc2p; required for efficient crossover formation and for the efficient loading of the SC transverse filament protein, Zip1p; is SUMOlytaed in a Gmc2p manner, and SUMOylation is required for its function in meiosis; GFP fusion protein is present in discrete clusters in the nucleus throughout mitosis; may be involved in maintaining chromatin structure",[],Verified ORF,S000002854,[],4,1353725,1354633,,
RPS17B,YDR447C,"Ribosomal protein 51 (rp51) of the small (40s) subunit; homologous to mammalian ribosomal protein S17, no bacterial homolog; RPS17B has a paralog, RPS17A, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress",[1355551 1355236],Verified ORF,S000002855,"reverse complement, intron sequence removed",4,1355553,1354829,1355583,1354711
ADA2,YDR448W,Transcription coactivator; component of the ADA and SAGA transcriptional adaptor/HAT (histone acetyltransferase) complexes,[],Verified ORF,S000002856,[],4,1356065,1357369,1355973,1357437
UTP6,YDR449C,Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA,[],Verified ORF,S000002857,reverse complement,4,1358902,1357580,1358943,1357510
RPS18A,YDR450W,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S18 and bacterial S13; RPS18A has a paralog, RPS18B, that arose from the whole genome duplication; protein increases in abundance and relocalizes from cytoplasm to nuclear foci upon DNA replication stress",[1359969 1360405],Verified ORF,S000002858,intron sequence removed,4,1359923,1360798,1359902,1360913
YHP1,YDR451C,"Homeobox transcriptional repressor; binds Mcm1p and early cell cycle box (ECB) elements of cell cycle regulated genes, thereby restricting ECB-mediated transcription to the M/G1 interval; YHP1 has a paralog, YOX1, that arose from the whole genome duplication",[],Verified ORF,S000002859,reverse complement,4,1362181,1361120,1362234,1360938
PPN1,YDR452W,"Dual endo- and exopolyphosphatase with a role in phosphate metabolism; acts as both an endopolyphosphatase cleaving long chains of polyphosphate distributively to generate shorter polymer chains and as an exopolyphosphatase catalyzing the hydrolysis of terminal phosphate from polyphosphate; localizes to the vacuole, nucleus and cytosol; functions as a homodimer; relocalizes from vacuole to cytoplasm upon DNA replication stress",[],Verified ORF,S000002860,[],4,1362878,1364902,1362740,1365067
TSA2,YDR453C,"Stress inducible cytoplasmic thioredoxin peroxidase; cooperates with Tsa1p in the removal of reactive oxygen, nitrogen and sulfur species using thioredoxin as hydrogen donor; deletion enhances the mutator phenotype of tsa1 mutants; protein abundance increases in response to DNA replication stress; TSA2 has a paralog, TSA1, that arose from the whole genome duplication",[],Verified ORF,S000002861,reverse complement,4,1365662,1365072,1365730,1364985
GUK1,YDR454C,Guanylate kinase; converts GMP to GDP; required for growth and mannose outer chain elongation of cell wall N-linked glycoproteins,[],Verified ORF,S000002862,reverse complement,4,1366827,1366264,1366843,1366161
YDR455C,YDR455C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene YDR456W",[],Dubious ORF,S000002863,reverse complement,4,1367681,1367373,,
NHX1,YDR456W,"Na+/H+ and K+/H+ exchanger; required for intracellular sequestration of Na+ and K+; located in the vacuole and late endosome compartments; required for osmotolerance to acute hypertonic shock and for vacuolar fusion; ortholog of human NHE9, which is linked to autism",[],Verified ORF,S000002864,[],4,1367485,1369386,1367435,1369492
TOM1,YDR457W,E3 ubiquitin ligase of the hect-domain class; has a role in mRNA export from the nucleus and may regulate transcriptional coactivators; involved in degradation of excess histones; interacts with Dia2p and is required for Dia2p degradation; required to target Cdc6p for ubiquitin-mediated destruction during G1 phase,[],Verified ORF,S000002865,[],4,1369790,1379596,1369661,1379701
HEH2,YDR458C,"Inner nuclear membrane (INM) protein; contains helix-extension-helix (HEH) motif, nuclear localization signal sequence; targeting to the INM requires the Srp1p-Kap95p karyopherins and the Ran cycle; HEH2 has a paralog, SRC1, that arose from the whole genome duplication",[],Verified ORF,S000002866,reverse complement,4,1382046,1380055,1382080,1379881
PFA5,YDR459C,Palmitoyltransferase with autoacylation activity; likely functions in pathway(s) outside Ras; member of a family of putative palmitoyltransferases containing an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain,[],Verified ORF,S000002867,reverse complement,4,1383443,1382319,1383545,1382152
TFB3,YDR460W,"Subunit of TFIIH and nucleotide excision repair factor 3 complexes; involved in transcription initiation, required for nucleotide excision repair; ring finger protein similar to mammalian CAK and TFIIH subunit",[],Verified ORF,S000002868,[],4,1383811,1384776,1383691,1384878
MFA1,YDR461W,"Mating pheromone a-factor; made by a cells; interacts with alpha cells to induce cell cycle arrest and other responses leading to mating; biogenesis involves C-terminal modification, N-terminal proteolysis, and export; also encoded by MFA2",[],Verified ORF,S000002869,[],4,1385176,1385286,1383671,1385435
MRPL28,YDR462W,Mitochondrial ribosomal protein of the large subunit; protein abundance increases in response to DNA replication stress,[],Verified ORF,S000002870,[],4,1386073,1386516,1386021,1386644
STP1,YDR463W,"Transcription factor; contains a N-terminal regulatory motif (RI) that acts as a cytoplasmic retention determinant and as an Asi dependent degron in the nucleus; undergoes proteolytic processing by SPS (Ssy1p-Ptr3p-Ssy5p)-sensor component Ssy5p in response to extracellular amino acids; activates transcription of amino acid permease genes and may have a role in tRNA processing; STP1 has a paralog, STP2, that arose from the whole genome duplication",[],Verified ORF,S000002871,[],4,1386816,1388375,1386776,1388578
SPP41,YDR464W,Protein of unknown function; involved in negative regulation of expression of spliceosome components PRP4 and PRP3; relocalizes to the cytosol in response to hypoxia,[],Verified ORF,S000002872,[],4,1388872,1393179,1388749,1393317
RMT2,YDR465C,Arginine N5 methyltransferase; methylates ribosomal protein Rpl12 (L12) on Arg67; relative distribution to the nucleus increases upon DNA replication stress,[],Verified ORF,S000002873,reverse complement,4,1394574,1393336,1394617,1393167
PKH3,YDR466W,Protein kinase with similarity to mammalian PDK1 and yeast Pkh1p/Phk2p; yeast Pkh1p and Pkh2p are two redundant upstream activators of Pkc1p; identified as a multicopy suppressor of a pkh1 pkh2 double mutant,[],Verified ORF,S000002874,[],4,1395121,1397817,1395026,1397979
YDR467C,YDR467C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",[],Dubious ORF,S000002875,reverse complement,4,1397909,1397583,1398643,1396786
TLG1,YDR468C,Essential t-SNARE that mediates fusion of vesicles with the late Golgi; forms a complex with Tlg2p and Vti1p; mediates fusion of endosome-derived vesicles with the late Golgi; binds the docking complex VFT (Vps fifty-three) through interaction with Vps51p,[],Verified ORF,S000002876,reverse complement,4,1398700,1398026,1398794,1397907
SDC1,YDR469W,Subunit of the COMPASS (Set1C) complex; COMPASS methylates lysine 4 of histone H3 and is required in chromatin silencing at telomeres; contains a Dpy-30 domain that mediates interaction with Bre2p; similar to C. elegans and human DPY-30,[],Verified ORF,S000002877,[],4,1399015,1399542,1398975,1399609
UGO1,YDR470C,Outer membrane component of the mitochondrial fusion machinery; binds to Fzo1p and Mgm1p to link these two GTPases during mitochondrial fusion; involved in fusion of both the outer and inner membranes; facilitates dimerization of Fzo1p during fusion; import into the outer membrane is mediated by Tom70p and Mim1p; has similarity to carrier proteins but likely not a transporter; similar to human SLC25A46 implicated in optic atroprophy spectrum disorder,[],Verified ORF,S000002878,reverse complement,4,1401214,1399706,1401305,1399531
RPL27B,YDR471W,"Ribosomal 60S subunit protein L27B; homologous to mammalian ribosomal protein L27, no bacterial homolog; RPL27B has a paralog, RPL27A, that arose from the whole genome duplication",[1401800 1402185],Verified ORF,S000002879,intron sequence removed,4,1401770,1402564,1401745,1402681
TRS31,YDR472W,"Core component of transport protein particle (TRAPP) complexes I-III; TRAPP complexes are related multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p, regulating ER-Golgi traffic (TRAPPI), intra-Golgi traffic (TRAPPII), endosome-Golgi traffic (TRAPPII and III) and autophagy (TRAPPIII)",[],Verified ORF,S000002880,[],4,1403322,1404173,1403257,1404297
PRP3,YDR473C,Splicing factor; component of the U4/U6-U5 snRNP complex,[],Verified ORF,S000002881,reverse complement,4,1405854,1404445,1405922,1404359
[],[],[],[],[],[],[],,,,,
JIP4,YDR475C,"Protein of unknown function; previously annotated as two separate ORFs, YDR474C and YDR475C, which were merged as a result of corrections to the systematic reference sequence; JIP4 has a paralog, YOR019W, that arose from the whole genome duplication",[],Verified ORF,S000002883,reverse complement,4,1410094,1407464,1410192,1407353
